// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
56	20.500000	Eb4	63	52	*	-1	*	-1	-1	
57	20.603125	E4	64	49	*	-1	*	-1	-1	
58	20.612500	C4	60	38	*	-1	*	-1	-1	
59	20.710417	Eb4	63	58	*	-1	*	-1	-1	
60	20.845833	Bb3	58	41	*	-1	*	-1	-1	
61	20.846875	E4	64	45	*	-1	*	-1	-1	
62	20.932292	Eb4	63	58	*	-1	*	-1	-1	
63	21.042708	E4	64	51	*	-1	*	-1	-1	
64	21.060417	C4	60	38	*	-1	*	-1	-1	
65	21.161458	Eb4	63	55	*	-1	*	-1	-1	
66	21.295833	E4	64	43	*	-1	*	-1	-1	
67	21.389583	Eb4	63	48	*	-1	*	-1	-1	
68	21.502083	E4	64	47	*	-1	*	-1	-1	
69	21.512500	G#3	56	32	58	11.750000	G#3	56	80	
70	21.629167	Eb4	63	40	*	-1	*	-1	-1	
71	21.764583	C#4	61	43	55	11.250000	C4	60	80	
72	21.868750	Eb4	63	42	56	11.375000	Bb3	58	80	
73	22.014583	E4	64	27	*	-1	*	-1	-1	
74	22.022917	C#4	61	21	57	11.500000	C4	60	80	
75	22.521875	C#5	73	63	61	12.250000	C#5	73	80	
76	23.000000	F#4	66	60	62	12.500000	F#4	66	80	
77	23.469792	A3	57	31	63	12.750000	A3	57	80	
78	23.984375	D4	62	38	64	13.000000	D4	62	80	
79	24.441667	B4	71	55	65	13.250000	B4	71	80	
80	24.936458	E4	64	38	66	13.500000	E4	64	80	
81	25.382292	G#3	56	36	67	13.750000	G#3	56	80	
82	25.888542	C#4	61	31	68	14.000000	C#4	61	80	
83	26.343750	A4	69	64	69	14.250000	A4	69	80	
84	26.828125	B3	59	54	70	14.500000	B3	59	80	
85	27.275000	G#4	68	66	71	14.750000	G#4	68	80	
86	27.750000	A3	57	38	72	15.000000	A3	57	80	
87	28.227083	F#4	66	58	73	15.250000	F#4	66	80	
88	28.704167	G#3	56	48	74	15.500000	G#3	56	80	
89	29.191667	C#3	49	70	76	15.750000	C#3	49	80	
90	29.201042	F4	65	57	75	15.750000	F4	65	80	
91	29.668750	F#3	54	67	78	16.000000	F#3	54	80	
92	29.672917	F#4	66	62	77	16.000000	F#4	66	80	
93	29.680208	A2	45	55	79	16.000000	A2	45	80	
94	30.146875	F#2	42	70	80	16.250000	F#2	42	80	
95	30.645833	D3	50	67	81	16.500000	D3	50	80	
96	31.115625	B4	71	48	82	16.750000	B4	71	80	
97	31.585417	G#4	68	49	83	17.000000	G#4	68	80	
98	32.033333	C#3	49	56	85	17.250000	C#3	49	80	
99	32.036458	E4	64	48	84	17.250000	E4	64	80	
100	32.258333	B2	47	51	86	17.375000	B2	47	80	
101	32.514583	E3	52	49	87	17.500000	E3	52	80	
102	32.523958	C#3	49	51	88	17.500000	C#3	49	80	
103	32.978125	A4	69	51	89	17.750000	A4	69	80	
104	33.430208	F#4	66	53	90	18.000000	F#4	66	80	
105	33.442708	A3	57	45	91	18.000000	A3	57	80	
106	33.910417	Eb4	63	54	92	18.250000	Eb4	63	80	
107	33.911458	F#3	54	68	93	18.250000	F#3	54	80	
108	34.436458	D4	62	50	94	18.500000	D4	62	80	
109	34.439583	B2	47	68	95	18.500000	B2	47	80	
110	34.912500	G#4	68	50	96	18.750000	G#4	68	80	
111	34.923958	B3	59	43	97	18.750000	B3	59	80	
112	35.370833	F4	65	55	98	19.000000	F4	65	80	
113	35.385417	G#3	56	48	99	19.000000	G#3	56	80	
114	35.828125	C#4	61	58	100	19.250000	C#4	61	80	
115	35.831250	A2	45	46	101	19.250000	A2	45	80	
116	36.029167	G#2	44	57	102	19.375000	G#2	44	80	
117	36.289583	F#4	66	62	103	19.500000	F#4	66	80	
118	36.300000	A2	45	41	104	19.500000	A2	45	80	
119	36.752083	F#2	42	41	106	19.750000	F#2	42	80	
120	36.760417	A3	57	46	105	19.750000	A3	57	80	
121	37.206250	A2	45	25	*	-1	*	-1	-1	
122	37.212500	B3	59	51	107	20.000000	B3	59	80	
123	37.322917	G#2	44	39	108	20.000000	G#2	44	80	
124	37.436458	A2	45	39	*	-1	*	-1	-1	
125	37.542708	G#2	44	52	*	-1	*	-1	-1	
126	37.656250	D4	62	45	109	20.250000	D4	62	80	
127	37.666667	A2	45	42	*	-1	*	-1	-1	
128	37.775000	G#2	44	45	*	-1	*	-1	-1	
129	37.890625	A2	45	38	*	-1	*	-1	-1	
130	37.997917	G#2	44	46	*	-1	*	-1	-1	
131	38.105208	F4	65	51	110	20.500000	F4	65	80	
132	38.121875	A2	45	39	*	-1	*	-1	-1	
133	38.223958	G#2	44	37	*	-1	*	-1	-1	
134	38.347917	A2	45	40	*	-1	*	-1	-1	
135	38.444792	G#2	44	44	*	-1	*	-1	-1	
136	38.561458	G#3	56	46	111	20.750000	G#3	56	80	
137	38.827083	F#2	42	29	*	-1	*	-1	-1	
138	38.944792	G#2	44	30	*	-1	*	-1	-1	
139	39.053125	F#4	66	45	112	21.000000	F#4	66	80	
140	39.056250	F#2	42	27	*	-1	*	-1	-1	
141	39.081250	A3	57	35	113	21.000000	A3	57	80	
142	39.511458	A4	69	56	115	21.250000	A4	69	80	
143	39.533333	C#4	61	43	116	21.250000	C#4	61	80	
144	39.958333	B4	71	60	117	21.500000	B4	71	80	
145	39.963542	D3	50	36	118	21.500000	D3	50	80	
146	40.433333	D5	74	54	119	21.750000	D5	74	80	
147	40.446875	F#3	54	38	120	21.750000	F#3	54	80	
148	40.905208	G#3	56	47	121	22.000000	G#3	56	80	
149	41.367708	G#4	68	60	122	22.250000	G#4	68	80	
150	41.385417	B3	59	38	123	22.250000	B3	59	80	
151	41.850000	A4	69	54	124	22.500000	A4	69	80	
152	41.858333	C#3	49	43	125	22.500000	C#3	49	80	
153	42.316667	C#5	73	60	126	22.750000	C#5	73	80	
154	42.339583	A3	57	62	127	22.750000	A3	57	80	
155	42.800000	B2	47	40	129	23.000000	B2	47	80	
156	42.853125	D4	62	64	128	23.000000	D4	62	80	
157	43.305208	F#4	66	40	130	23.250000	F#4	66	80	
158	43.515625	G#4	68	57	131	23.375000	G#4	68	80	
159	43.727083	A4	69	56	*	-1	*	-1	-1	
160	43.737500	B3	59	54	133	23.500000	B3	59	80	
161	43.853125	G#4	68	69	132	23.500000	G#4	68	80	
162	43.966667	A4	69	66	134	23.561458	A4	69	80	
163	44.061458	G#4	68	74	135	23.623958	G#4	68	80	
164	44.175000	A4	69	64	136	23.687500	A4	69	80	
165	44.187500	E3	52	35	138	23.750000	E3	52	80	
166	44.283333	G#4	68	63	137	23.748958	G#4	68	80	
167	44.392708	F#4	66	66	140	23.875000	F#4	66	80	
168	44.509375	G#4	68	70	141	23.937500	G#4	68	80	
169	44.633333	C#3	49	48	144	24.000000	C#3	49	80	
170	44.646875	A4	69	68	142	24.000000	A4	69	80	
171	44.656250	E4	64	63	143	24.000000	E4	64	80	
172	45.142708	C#4	61	69	145	24.250000	C#4	61	80	
173	45.152083	A2	45	52	146	24.250000	A2	45	80	
174	45.317708	G4	67	12	*	-1	*	-1	-1	
175	45.627083	Eb4	63	65	147	24.500000	Eb4	63	80	
176	45.656250	F#3	54	62	148	24.500000	F#3	54	80	
177	46.091667	Eb5	75	70	149	24.750000	Eb5	75	80	
178	46.101042	F#4	66	62	150	24.750000	F#4	66	80	
179	46.592708	C5	72	67	151	25.000000	C5	72	80	
180	47.029167	G#4	68	68	152	25.250000	G#4	68	80	
181	47.047917	C4	60	42	153	25.250000	C4	60	80	
182	47.514583	E3	52	54	155	25.500000	E3	52	80	
183	47.514583	C#4	61	58	154	25.500000	C#4	61	80	
184	47.986458	C#5	73	81	156	25.750000	C#5	73	80	
185	48.000000	E4	64	43	157	25.750000	E4	64	80	
186	48.429167	Eb3	51	41	159	26.000000	Eb3	51	80	
187	48.527083	F#5	78	78	158	26.000000	F#5	78	80	
188	48.969792	Bb3	58	48	160	26.250000	Bb3	58	80	
189	49.189583	C4	60	60	161	26.375000	C4	60	80	
190	49.402083	C#4	61	58	*	-1	*	-1	-1	
191	49.407292	Eb5	75	77	162	26.500000	Eb5	75	80	
192	49.542708	C4	60	59	163	26.500000	C4	60	80	
193	49.666667	C#4	61	62	164	26.561458	C#4	61	80	
194	49.768750	C4	60	69	165	26.623958	C4	60	80	
195	49.881250	C#4	61	68	166	26.687500	C#4	61	80	
196	49.896875	G#3	56	57	168	26.750000	G#3	56	80	
197	49.986458	C4	60	64	169	26.811458	C#4	61	80	
198	50.096875	Bb3	58	65	170	26.875000	Bb3	58	80	
199	50.204167	C4	60	71	171	26.937500	C4	60	80	
200	50.320833	G#5	80	88	172	27.000000	G#5	80	80	
201	50.337500	E3	52	58	174	27.000000	E3	52	80	
202	50.342708	C#4	61	67	173	27.000000	C#4	61	80	
203	50.785417	E5	76	78	175	27.250000	E5	76	80	
204	50.807292	C#3	49	60	176	27.250000	C#3	49	80	
205	51.253125	F#5	78	78	177	27.500000	F#5	78	80	
206	51.280208	A3	57	46	178	27.500000	A3	57	80	
207	51.750000	F#4	66	36	180	27.750000	F#4	66	80	
208	51.750000	A5	81	67	179	27.750000	A5	81	80	
209	52.227083	D4	62	50	181	28.000000	D4	62	80	
210	52.693750	D5	74	68	182	28.250000	D5	74	80	
211	52.727083	B3	59	41	183	28.250000	B3	59	80	
212	53.162500	E5	76	68	184	28.500000	E5	76	80	
213	53.179167	G#3	56	40	185	28.500000	G#3	56	80	
214	53.638542	G#5	80	63	186	28.750000	G#5	80	80	
215	53.676042	E4	64	30	187	28.750000	E4	64	80	
216	54.106250	C#4	61	47	188	29.000000	C#4	61	80	
217	54.593750	C#5	73	69	189	29.250000	C#5	73	80	
218	54.640625	A3	57	19	190	29.250000	A3	57	80	
219	54.646875	C#3	49	34	191	29.250000	C#3	49	80	
220	55.067708	B4	71	57	192	29.500000	B4	71	80	
221	55.087500	F#3	54	44	193	29.500000	F#3	54	80	
222	55.552083	A4	69	56	194	29.750000	A4	69	80	
223	55.569792	C#4	61	37	196	29.875000	C#4	61	80	
224	56.021875	G#4	68	51	197	30.000000	G#4	68	80	
225	56.058333	B3	59	30	198	30.000000	B3	59	80	
226	56.513542	A3	57	40	199	30.250000	A3	57	80	
227	56.979167	A3	57	8	*	-1	*	-1	-1	
228	56.990625	F3	53	36	201	30.500000	F3	53	80	
229	57.078125	G#3	56	49	200	30.500000	G#3	56	80	
230	57.191667	A3	57	44	*	-1	*	-1	-1	
231	57.296875	G#3	56	38	*	-1	*	-1	-1	
232	57.426042	A3	57	36	*	-1	*	-1	-1	
233	57.436458	C#5	73	69	202	30.750000	C#5	73	80	
234	57.501042	G#3	56	42	*	-1	*	-1	-1	
235	57.645833	F#3	54	38	*	-1	*	-1	-1	
236	57.745833	G#3	56	46	*	-1	*	-1	-1	
237	57.917708	A4	69	68	203	31.000000	A4	69	80	
238	57.931250	F#3	54	39	*	-1	*	-1	-1	
239	58.376042	F#4	66	67	206	31.250000	F#4	66	80	
240	58.388542	A3	57	26	207	31.250000	A3	57	80	
241	58.858333	D5	74	65	208	31.500000	D5	74	80	
242	58.885417	B3	59	32	209	31.500000	B3	59	80	
243	59.314583	B4	71	41	210	31.750000	B4	71	80	
244	59.341667	D4	62	22	211	31.750000	D4	62	80	
245	59.796875	E4	64	40	212	32.000000	E4	64	80	
246	59.804167	G#3	56	27	213	32.000000	G#3	56	80	
247	60.260417	C#5	73	47	214	32.250000	C#5	73	80	
248	60.269792	E3	52	24	215	32.250000	E3	52	80	
249	60.464583	B4	71	58	216	32.375000	B4	71	80	
250	60.726042	C#5	73	59	217	32.500000	C#5	73	80	
251	60.742708	A3	57	27	218	32.500000	A3	57	80	
252	61.197917	C#4	61	30	220	32.750000	C#4	61	80	
253	61.201042	E4	64	43	219	32.750000	E4	64	80	
254	61.655208	A4	69	51	221	33.000000	A4	69	80	
255	61.687500	F#3	54	29	222	33.000000	F#3	54	80	
256	62.147917	F#5	78	74	223	33.250000	F#5	78	80	
257	62.152083	Eb3	51	34	224	33.250000	Eb3	51	80	
258	62.622917	B4	71	64	225	33.500000	B4	71	80	
259	62.654167	G#3	56	37	226	33.500000	G#3	56	80	
260	63.111458	G#4	68	49	227	33.750000	G#4	68	80	
261	63.148958	B3	59	26	228	33.750000	B3	59	80	
262	63.326042	F#4	66	49	229	33.875000	F#4	66	80	
263	63.573958	G#4	68	56	230	34.000000	G#4	68	80	
264	63.576042	F3	53	32	231	34.000000	F3	53	80	
265	64.017708	A4	69	55	232	34.250000	A4	69	80	
266	64.028125	C#3	49	40	234	34.250000	C#3	49	80	
267	64.035417	F4	65	26	233	34.250000	F4	65	80	
268	64.239583	G#4	68	60	235	34.375000	G#4	68	80	
269	64.497917	A4	69	61	236	34.500000	A4	69	80	
270	64.507292	F#4	66	37	237	34.500000	F#4	66	80	
271	64.512500	F#3	54	27	238	34.500000	F#3	54	80	
272	64.957292	F#4	66	57	239	34.750000	F#4	66	80	
273	64.993750	A3	57	21	240	34.750000	A3	57	80	
274	65.443750	G#4	68	56	241	35.000000	G#4	68	80	
275	65.472917	B3	59	26	242	35.000000	B3	59	80	
276	65.900000	G#3	56	29	244	35.250000	G#3	56	80	
277	65.919792	E4	64	43	243	35.250000	E4	64	80	
278	66.146875	Eb4	63	40	245	35.375000	Eb4	63	80	
279	66.389583	E4	64	44	246	35.500000	E4	64	80	
280	66.390625	C#4	61	36	247	35.500000	C#4	61	80	
281	66.837500	B3	59	47	248	35.750000	B3	59	80	
282	67.302083	F#4	66	51	249	36.000000	F#4	66	80	
283	67.341667	Bb3	58	28	250	36.000000	Bb3	58	80	
284	67.788542	D4	62	43	251	36.250000	D4	62	80	
285	67.793750	F#3	54	27	252	36.250000	F#3	54	80	
286	68.015625	C#4	61	44	253	36.375000	C#4	61	80	
287	68.263542	D4	62	34	254	36.500000	D4	62	80	
288	68.295833	B3	59	20	255	36.500000	B3	59	80	
289	68.721875	B4	71	59	256	36.750000	B4	71	80	
290	68.750000	A3	57	30	257	36.750000	A3	57	80	
291	69.190625	E4	64	56	258	37.000000	E4	64	80	
292	69.217708	G#3	56	32	259	37.000000	G#3	56	80	
293	69.665625	G#4	68	68	260	37.250000	G#4	68	80	
294	69.679167	E3	52	33	261	37.250000	E3	52	80	
295	70.111458	A4	69	78	262	37.500000	A4	69	80	
296	70.130208	C#4	61	58	263	37.500000	C#4	61	80	
297	70.152083	F#3	54	37	264	37.500000	F#3	54	80	
298	70.600000	C#5	73	79	265	37.750000	C#5	73	80	
299	70.615625	A3	57	39	266	37.750000	A3	57	80	
300	71.080208	D3	50	33	268	38.000000	D3	50	80	
301	71.092708	F#4	66	70	267	38.000000	F#4	66	80	
302	71.576042	D4	62	62	269	38.250000	D4	62	80	
303	71.604167	B2	47	42	270	38.250000	B2	47	80	
304	72.052083	G#4	68	70	271	38.500000	G#4	68	80	
305	72.063542	E3	52	41	273	38.500000	E3	52	80	
306	72.066667	B3	59	42	272	38.500000	B3	59	80	
307	72.567708	E4	64	48	274	38.750000	E4	64	80	
308	72.591667	E2	40	33	275	38.750000	E2	40	80	
309	73.115625	A4	69	59	276	39.000000	A4	69	80	
310	73.117708	C#4	61	46	277	39.000000	C#4	61	80	
311	73.128125	A2	45	37	278	39.000000	A2	45	80	
312	73.677083	A3	57	81	279	39.250000	A3	57	80	
313	74.203125	G#3	56	79	280	39.500000	G#3	56	80	
314	74.894792	F#3	54	64	281	39.875000	F#3	54	80	
315	75.130208	F3	53	65	282	40.000000	F3	53	80	
316	75.594792	C#4	61	83	283	40.250000	C#4	61	80	
317	75.608333	C#3	49	51	284	40.250000	C#3	49	80	
318	76.113542	B3	59	84	285	40.500000	B3	59	80	
319	76.155208	F#3	54	53	286	40.500000	F#3	54	80	
320	76.863542	A3	57	65	287	40.875000	A3	57	80	
321	77.117708	G#3	56	65	288	41.000000	G#3	56	80	
322	77.564583	D5	74	81	289	41.250000	D5	74	80	
323	78.057292	C#5	73	80	290	41.500000	C#5	73	80	
324	78.090625	F3	53	32	291	41.500000	F3	53	80	
325	78.541667	C#4	61	41	292	41.750000	C#4	61	80	
326	78.548958	E3	52	42	293	41.750000	E3	52	80	
327	78.780208	B4	71	69	294	41.875000	B4	71	80	
328	79.028125	Bb4	70	78	295	42.000000	Bb4	70	80	
329	79.036458	F#3	54	39	296	42.000000	F#3	54	80	
330	79.492708	F#4	66	82	297	42.250000	F#4	66	80	
331	79.500000	D3	50	47	299	42.250000	D3	50	80	
332	79.973958	C#3	49	48	302	42.500000	C#3	49	80	
333	79.975000	B4	71	75	300	42.500000	B4	71	80	
334	79.983333	E4	64	74	301	42.500000	E4	64	80	
335	80.453125	B2	47	47	303	42.750000	B2	47	80	
336	80.687500	D4	62	67	304	42.875000	D4	62	80	
337	80.910417	E3	52	49	306	43.000000	E3	52	80	
338	80.930208	C#4	61	70	305	43.000000	C#4	61	80	
339	81.387500	G4	67	76	307	43.250000	G4	67	80	
340	81.400000	C#3	49	55	308	43.250000	C#3	49	80	
341	81.862500	Bb4	70	76	309	43.500000	Bb4	70	80	
342	81.870833	F#4	66	72	310	43.500000	F#4	66	80	
343	81.882292	F#3	54	50	311	43.500000	F#3	54	80	
344	82.356250	F#2	42	38	313	43.750000	F#2	42	80	
345	82.366667	A4	69	62	312	43.750000	A4	69	80	
346	82.592708	E4	64	58	314	43.875000	E4	64	80	
347	82.837500	Eb4	63	54	315	44.000000	Eb4	63	80	
348	82.851042	B2	47	38	316	44.000000	B2	47	80	
349	83.325000	B4	71	63	317	44.250000	B4	71	80	
350	83.348958	B3	59	51	318	44.250000	B3	59	80	
351	83.815625	A4	69	64	319	44.500000	A4	69	80	
352	83.835417	E4	64	49	320	44.500000	E4	64	80	
353	84.289583	C#3	49	43	321	44.750000	C#3	49	80	
354	84.489583	G#4	68	56	322	44.875000	G#4	68	80	
355	84.762500	A2	45	36	324	45.000000	A2	45	80	
356	84.764583	F#4	66	53	323	45.000000	F#4	66	80	
357	85.245833	C#4	61	62	325	45.250000	C#4	61	80	
358	85.747917	B3	59	44	327	45.500000	B3	59	80	
359	85.755208	Eb4	63	39	326	45.500000	Eb4	63	80	
360	86.233333	D4	62	42	328	45.750000	D4	62	80	
361	86.453125	A3	57	38	329	45.875000	A3	57	80	
362	86.697917	G#3	56	35	331	46.000000	G#3	56	80	
363	86.698958	E4	64	46	330	46.000000	E4	64	80	
364	87.145833	E3	52	37	333	46.250000	E3	52	80	
365	87.170833	C#4	61	40	332	46.250000	C#4	61	80	
366	87.407292	B3	59	46	334	46.375000	B3	59	80	
367	87.658333	C#4	61	48	335	46.500000	C#4	61	80	
368	87.681250	A3	57	32	336	46.500000	A3	57	80	
369	88.129167	A4	69	67	337	46.750000	A4	69	80	
370	88.147917	F#4	66	49	338	46.750000	F#4	66	80	
371	88.640625	B4	71	66	339	47.000000	B4	71	80	
372	88.671875	D4	62	42	340	47.000000	D4	62	80	
373	89.126042	B3	59	48	341	47.250000	B3	59	80	
374	89.581250	G#3	56	36	343	47.500000	G#3	56	80	
375	89.582292	E4	64	44	342	47.500000	E4	64	80	
376	90.048958	E3	52	34	345	47.750000	E3	52	80	
377	90.051042	G#4	68	69	344	47.750000	G#4	68	80	
378	90.566667	C#5	73	66	346	48.000000	C#5	73	80	
379	90.596875	A3	57	25	347	48.000000	A3	57	80	
380	91.034375	C#4	61	49	348	48.250000	C#4	61	80	
381	91.506250	F#4	66	59	349	48.500000	F#4	66	80	
382	91.990625	A4	69	73	350	48.750000	A4	69	80	
383	91.993750	F#3	54	50	351	48.750000	F#3	54	80	
384	92.467708	D5	74	72	352	49.000000	D5	74	80	
385	92.493750	B3	59	48	353	49.000000	B3	59	80	
386	92.934375	A4	69	72	354	49.250000	A4	69	80	
387	93.403125	G#4	68	72	355	49.500000	G#4	68	80	
388	93.840625	G#3	56	56	356	49.750000	G#3	56	80	
389	94.079167	F#4	66	64	357	49.875000	F#4	66	80	
390	94.333333	E4	64	61	358	50.000000	E4	64	80	
391	94.342708	C#4	61	43	359	50.000000	C#4	61	80	
392	94.797917	D5	74	72	360	50.250000	D5	74	80	
393	94.798958	B4	71	60	361	50.250000	B4	71	80	
394	95.270833	C#5	73	73	362	50.500000	C#5	73	80	
395	95.277083	A4	69	57	363	50.500000	A4	69	80	
396	95.756250	G#4	68	50	364	50.750000	G#4	68	80	
397	95.980208	B4	71	69	365	50.875000	B4	71	80	
398	96.207292	A4	69	77	366	51.000000	A4	69	80	
399	96.233333	F#4	66	58	367	51.000000	F#4	66	80	
400	96.676042	E4	64	70	368	51.250000	E4	64	80	
401	96.686458	C#4	61	62	369	51.250000	C#4	61	80	
402	97.163542	D4	62	51	371	51.500000	D4	62	80	
403	97.171875	B3	59	45	372	51.500000	B3	59	80	
404	97.200000	F#5	78	86	370	51.500000	F#5	78	80	
405	97.645833	C#4	61	62	373	51.750000	C#4	61	80	
406	97.860417	A3	57	53	374	51.875000	A3	57	80	
407	98.117708	G#3	56	59	376	52.000000	G#3	56	80	
408	98.117708	B3	59	57	375	52.000000	B3	59	80	
409	98.615625	E5	76	80	377	52.250000	E5	76	80	
410	99.134375	F#4	66	68	379	52.500000	F#4	66	80	
411	99.143750	D5	74	60	378	52.500000	D5	74	80	
412	99.169792	Bb3	58	54	380	52.500000	Bb3	58	80	
413	99.857292	C#5	73	59	381	52.875000	C#5	73	80	
414	100.116667	B3	59	58	383	53.000000	B3	59	80	
415	100.122917	D5	74	65	382	53.000000	D5	74	80	
416	100.588542	B4	71	74	384	53.250000	B4	71	80	
417	100.595833	D4	62	62	385	53.250000	D4	62	80	
418	101.095833	G3	55	39	388	53.500000	G3	55	80	
419	101.106250	C#4	61	45	387	53.500000	C#4	61	80	
420	101.128125	E5	76	74	386	53.500000	E5	76	80	
421	101.798958	B3	59	47	389	53.875000	B3	59	80	
422	102.045833	Bb3	58	52	390	54.000000	Bb3	58	80	
423	102.073958	F#3	54	45	391	54.000000	F#3	54	80	
424	102.523958	F#5	78	71	392	54.250000	F#5	78	80	
425	102.529167	F#3	54	42	393	54.250000	F#3	54	80	
426	103.007292	D5	74	66	394	54.500000	D5	74	80	
427	103.019792	B3	59	40	395	54.500000	B3	59	80	
428	103.493750	B4	71	53	396	54.750000	B4	71	80	
429	103.496875	G3	55	31	397	54.750000	G3	55	80	
430	103.965625	C#5	73	48	398	55.000000	C#5	73	80	
431	103.987500	E3	52	25	399	55.000000	E3	52	80	
432	104.450000	C#3	49	33	400	55.250000	C#3	49	80	
433	104.959375	Bb3	58	15	401	55.500000	Bb3	58	80	
434	104.980208	F#3	54	18	402	55.500000	F#3	54	80	
435	105.455208	F#4	66	73	404	55.750000	F#4	66	80	
436	105.468750	Bb4	70	67	403	55.750000	Bb4	70	80	
437	105.944792	D4	62	75	406	56.000000	D4	62	80	
438	105.954167	B4	71	66	405	56.000000	B4	71	80	
439	106.414583	B3	59	76	408	56.250000	B3	59	80	
440	106.429167	D5	74	69	407	56.250000	D5	74	80	
441	106.903125	E3	52	40	411	56.500000	E3	52	80	
442	106.938542	G4	67	65	410	56.500000	G4	67	80	
443	106.941667	C#5	73	70	409	56.500000	C#5	73	80	
444	107.397917	D3	50	31	412	56.750000	D3	50	80	
445	107.645833	B4	71	53	413	56.875000	B4	71	80	
446	107.883333	C#3	49	32	415	57.000000	C#3	49	80	
447	107.884375	A4	69	61	414	57.000000	A4	69	80	
448	108.345833	A2	45	31	417	57.250000	A2	45	80	
449	108.360417	F#4	66	57	416	57.250000	F#4	66	80	
450	108.571875	E4	64	60	418	57.375000	E4	64	80	
451	108.834375	D3	50	32	420	57.500000	D3	50	80	
452	108.835417	F#4	66	60	419	57.500000	F#4	66	80	
453	109.294792	C#3	49	38	422	57.750000	C#3	49	80	
454	109.296875	D5	74	53	421	57.750000	D5	74	80	
455	109.751042	G4	67	46	423	58.000000	G4	67	80	
456	109.776042	B2	47	27	424	58.000000	B2	47	80	
457	110.200000	B4	71	73	425	58.250000	B4	71	80	
458	110.218750	D3	50	45	426	58.250000	D3	50	80	
459	110.702083	E4	64	67	427	58.500000	E4	64	80	
460	110.739583	C#3	49	35	428	58.500000	C#3	49	80	
461	111.187500	C#5	73	58	429	58.750000	C#5	73	80	
462	111.393750	B2	47	44	430	58.875000	B2	47	80	
463	111.642708	F#4	66	55	431	59.000000	F#4	66	80	
